trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
115;1005308195.sql;1010853154.sql;xref;Insertion:NewTable;display_label;VARCHAR(40);false;0;-
115;1005308195.sql;1010853154.sql;xref;Insertion:NewTable;external_db_id;INT;false;0;-
115;1005308195.sql;1010853154.sql;xref;Insertion:NewTable;version;VARCHAR(10);false;0;-
115;1005308195.sql;1010853154.sql;xref;Insertion:NewTable;xref_id;INTUNSIGNED;true;0;-
116;1010853154.sql;1011026240.sql;-;-;-;-;-;-;-
117;1011026240.sql;1011174692.sql;clone;Deletion:UpdateTable;stored;DATETIME;false;0;-
118;1011174692.sql;1011177488.sql;analysis;Update:TypeChange;program_file;VARCHAR(80);false;0;-
119;1011177488.sql;1011179921.sql;-;-;-;-;-;-;-
120;1011179921.sql;1012754820.sql;external_db;Insertion:UpdateTable;status;VARCHAR(10);false;0;-
121;1012754820.sql;1012755053.sql;external_db;Update:TypeChange;status;VARCHAR(10)ENUM('KNOWN','XREF','PRED');false;0;-
122;1012755053.sql;1013102348.sql;external_db;Update:TypeChange;status;ENUM('KNOWN','XREF','PRED');false;0;-
123;1013102348.sql;1014893812.sql;assembly;Insertion:UpdateTable;superctg_ori;TINYINT(2);false;0;-
124;1014893812.sql;1015338408.sql;-;-;-;-;-;-;-
125;1015338408.sql;1015855193.sql;prediction_transcript;Insertion:NewTable;analysis_id;INT;false;0;-
125;1015338408.sql;1015855193.sql;prediction_transcript;Insertion:NewTable;contig_end;INTUNSIGNED;false;0;-
125;1015338408.sql;1015855193.sql;prediction_transcript;Insertion:NewTable;contig_id;INTUNSIGNED;false;0;-
125;1015338408.sql;1015855193.sql;prediction_transcript;Insertion:NewTable;contig_start;INTUNSIGNED;false;0;-
125;1015338408.sql;1015855193.sql;prediction_transcript;Insertion:NewTable;contig_strand;TINYINT;false;0;-
125;1015338408.sql;1015855193.sql;prediction_transcript;Insertion:NewTable;exon_count;SMALLINT;false;0;-
125;1015338408.sql;1015855193.sql;prediction_transcript;Insertion:NewTable;exon_rank;SMALLINTUNSIGNED;true;0;-
125;1015338408.sql;1015855193.sql;prediction_transcript;Insertion:NewTable;p_value;DOUBLE;false;0;-
125;1015338408.sql;1015855193.sql;prediction_transcript;Insertion:NewTable;prediction_transcript_id;INTUNSIGNED;true;0;-
125;1015338408.sql;1015855193.sql;prediction_transcript;Insertion:NewTable;score;DOUBLE;false;0;-
125;1015338408.sql;1015855193.sql;prediction_transcript;Insertion:NewTable;start_phase;TINYINT;false;0;-
126;1015855193.sql;1018540737.sql;-;-;-;-;-;-;-
127;1018540737.sql;1019833400.sql;-;-;-;-;-;-;-
128;1019833400.sql;1025197235.sql;assembly_contig;Insertion:NewTable;assembly_contig_chr_end;INT(10);false;0;-
128;1019833400.sql;1025197235.sql;assembly_contig;Insertion:NewTable;assembly_contig_chr_name;VARCHAR(20);false;0;-
128;1019833400.sql;1025197235.sql;assembly_contig;Insertion:NewTable;assembly_contig_chr_start;INT(10);false;0;-
128;1019833400.sql;1025197235.sql;assembly_contig;Insertion:NewTable;assembly_contig_end;INT(10);false;0;-
128;1019833400.sql;1025197235.sql;assembly_contig;Insertion:NewTable;assembly_contig_id;INTUNSIGNED;true;0;-
128;1019833400.sql;1025197235.sql;assembly_contig;Insertion:NewTable;assembly_contig_name;VARCHAR(20);false;0;-
128;1019833400.sql;1025197235.sql;assembly_contig;Insertion:NewTable;assembly_contig_orientation;TINYINT(2);false;0;-
128;1019833400.sql;1025197235.sql;assembly_contig;Insertion:NewTable;assembly_contig_start;INT(10);false;0;-
128;1019833400.sql;1025197235.sql;assembly_contig;Insertion:NewTable;assembly_contig_type;VARCHAR(20);false;0;-
128;1019833400.sql;1025197235.sql;dnafrag;Insertion:NewTable;dnafrag_id;INT(10);true;0;-
128;1019833400.sql;1025197235.sql;dnafrag;Insertion:NewTable;dnafrag_type;ENUM('RAWCONTIG','CHROMOSOME');false;0;-
128;1019833400.sql;1025197235.sql;dnafrag;Insertion:NewTable;name;VARCHAR(40);false;0;-
128;1019833400.sql;1025197235.sql;mapannotation;Insertion:NewTable;mapannotation_id;INT(10);true;0;-
128;1019833400.sql;1025197235.sql;mapannotation;Insertion:NewTable;mapannotationtype_id;SMALLINT(5);false;0;-
128;1019833400.sql;1025197235.sql;mapannotation;Insertion:NewTable;mapfrag_id;INT(10);false;0;-
128;1019833400.sql;1025197235.sql;mapannotation;Insertion:NewTable;value;VARCHAR(240);false;0;-
128;1019833400.sql;1025197235.sql;mapannotationtype;Insertion:NewTable;code;VARCHAR(15);false;0;-
128;1019833400.sql;1025197235.sql;mapannotationtype;Insertion:NewTable;description;TEXT;false;0;-
128;1019833400.sql;1025197235.sql;mapannotationtype;Insertion:NewTable;mapannotationtype_id;SMALLINT(5);true;0;-
128;1019833400.sql;1025197235.sql;mapannotationtype;Insertion:NewTable;name;VARCHAR(255);false;0;-
128;1019833400.sql;1025197235.sql;mapfrag;Insertion:NewTable;dnafrag_id;INT(10);false;0;-
128;1019833400.sql;1025197235.sql;mapfrag;Insertion:NewTable;mapfrag_id;INT(10);true;0;-
128;1019833400.sql;1025197235.sql;mapfrag;Insertion:NewTable;name;VARCHAR(40);false;0;-
128;1019833400.sql;1025197235.sql;mapfrag;Insertion:NewTable;orientation;TINYINT(4);false;0;-
128;1019833400.sql;1025197235.sql;mapfrag;Insertion:NewTable;seq_end;INT(10);false;0;-
128;1019833400.sql;1025197235.sql;mapfrag;Insertion:NewTable;seq_start;INT(10);false;0;-
128;1019833400.sql;1025197235.sql;mapfrag;Insertion:NewTable;type;ENUM('CLONE','SUPERCTG','ASSEMBLY_CONTIG','BAND','CHR');false;0;-
128;1019833400.sql;1025197235.sql;mapfrag_mapset;Insertion:NewTable;mapfrag_id;INT(10);true;0;-
128;1019833400.sql;1025197235.sql;mapfrag_mapset;Insertion:NewTable;mapset_id;SMALLINT(5);true;0;-
128;1019833400.sql;1025197235.sql;mapset;Insertion:NewTable;code;VARCHAR(15);false;0;-
128;1019833400.sql;1025197235.sql;mapset;Insertion:NewTable;description;TEXT;false;0;-
128;1019833400.sql;1025197235.sql;mapset;Insertion:NewTable;mapset_id;SMALLINT(5);true;0;-
128;1019833400.sql;1025197235.sql;mapset;Insertion:NewTable;name;VARCHAR(255);false;0;-
129;1025197235.sql;1026223237.sql;chromosome;Deletion:UpdateTable;id;INT(11);false;0;-
130;1026223237.sql;1027084963.sql;external_db;Update:TypeChange;db_name;ENUM('GENE_NAME','CELERA_PEP','CELERA_TRANS','CELERA_GENE','HUMANGENSCANS','PROTEIN_ID','SCOP','HUGO','GO','SPTREMBL','EMBL','MARKERSYMBOL','SWISSPROT','PDB','MIM','REFSEQ','LOCUSLINK','INTERPRO','SUPERFAMILY');false;0;-
131;1027084963.sql;1027096066.sql;-;-;-;-;-;-;-
132;1027096066.sql;1028286044.sql;contig;Deletion:UpdateTable;corder;INT(10);false;0;-
132;1027096066.sql;1028286044.sql;contig;Deletion:UpdateTable;international_name;VARCHAR(40);false;0;-
133;1028286044.sql;1028293276.sql;contig;Insertion:UpdateTable;embl_offset;INT(10);false;0;-
133;1028286044.sql;1028293276.sql;contig;Deletion:UpdateTable;offset;INT(10);false;0;-
134;1028293276.sql;1029332085.sql;exon_feature;Deletion:DeleteTable;exon_id;INTUNSIGNED;false;0;-
134;1028293276.sql;1029332085.sql;exon_feature;Deletion:DeleteTable;feature_id;INTUNSIGNED;false;0;-
134;1028293276.sql;1029332085.sql;exon_feature;Deletion:DeleteTable;feature_type;ENUM("DNA_ALIGN","SIMPLE","PROTEIN_ALIGN");false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;analysis_id;INT(10);false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;contig_end;INT(10);false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;contig_id;INT(10);false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;contig_start;INT(10);false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;end_phase;TINYINT(1);false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;evalue;DOUBLE;false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;exon_id;INT;false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;hit_end;INT(11);false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;hit_id;VARCHAR(40);false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;hit_start;INT(11);false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;hit_strand;TINYINT(1);false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;perc_ident;FLOAT;false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;phase;TINYINT(1);false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;score;INT(10);false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;strand;INT(1);false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Deletion:UpdateTable;supporting_feature_id;INT(10);true;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Insertion:UpdateTable;ensembl_id;INT(11);false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Insertion:UpdateTable;ensembl_type;ENUM('TRANSCRIPT','EXON');false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Insertion:UpdateTable;feature_id;INT(11);false;0;-
134;1028293276.sql;1029332085.sql;supporting_feature;Insertion:UpdateTable;feature_type;ENUM('DNA_ALIGN_FEATURE','PROTEIN_ALIGN_FEATURE');false;0;-
135;1029332085.sql;1029493266.sql;supporting_feature;Deletion:UpdateTable;ensembl_id;INT(11);false;0;-
135;1029332085.sql;1029493266.sql;supporting_feature;Deletion:UpdateTable;ensembl_type;ENUM('TRANSCRIPT','EXON');false;0;-
135;1029332085.sql;1029493266.sql;supporting_feature;Insertion:UpdateTable;exon_id;INT(11);false;0;-
136;1029493266.sql;1031568833.sql;-;-;-;-;-;-;-
137;1031568833.sql;1031588129.sql;repeat_consensus;Insertion:UpdateTable;repeat_consensus_id;INTUNSIGNED;true;0;-
137;1031568833.sql;1031588129.sql;repeat_consensus;Deletion:UpdateTable;repeat_id;INTUNSIGNED;true;0;-
138;1031588129.sql;1031589516.sql;repeat_feature;Insertion:UpdateTable;repeat_consensus_id;INT(10);false;0;-
138;1031588129.sql;1031589516.sql;repeat_feature;Deletion:UpdateTable;repeat_id;INT(10);false;0;-
139;1031589516.sql;1031849012.sql;assembly_locations;Deletion:DeleteTable;assembly_type;VARCHAR(20);false;0;-
139;1031589516.sql;1031849012.sql;assembly_locations;Deletion:DeleteTable;chr_end;INT;false;0;-
139;1031589516.sql;1031849012.sql;assembly_locations;Deletion:DeleteTable;chr_start;INT;false;0;-
139;1031589516.sql;1031849012.sql;assembly_locations;Deletion:DeleteTable;chr_strand;TINYINT;false;0;-
139;1031589516.sql;1031849012.sql;assembly_locations;Deletion:DeleteTable;chromosome_id;TINYINTUNSIGNED;false;0;-
139;1031589516.sql;1031849012.sql;assembly_locations;Deletion:DeleteTable;type;ENUM('GENE');false;0;-
139;1031589516.sql;1031849012.sql;assembly_locations;Deletion:DeleteTable;type_id;INTUNSIGNED;false;0;-
139;1031589516.sql;1031849012.sql;dna_align_feature;Deletion:UpdateTable;phase;TINYINT(1);false;0;-
139;1031589516.sql;1031849012.sql;landmark_marker;Deletion:DeleteTable;chr_end;BIGINT(17);false;0;-
139;1031589516.sql;1031849012.sql;landmark_marker;Deletion:DeleteTable;chr_start;BIGINT(17);false;0;-
139;1031589516.sql;1031849012.sql;landmark_marker;Deletion:DeleteTable;chr_strand;BIGINT(1);false;0;-
139;1031589516.sql;1031849012.sql;landmark_marker;Deletion:DeleteTable;chromosome_id;TINYINTUNSIGNED;false;0;-
139;1031589516.sql;1031849012.sql;landmark_marker;Deletion:DeleteTable;marker;CHAR(40);false;0;-
139;1031589516.sql;1031849012.sql;landmark_marker;Deletion:DeleteTable;name;CHAR(40);false;0;-
140;1031849012.sql;1034248135.sql;assembly_contig;Deletion:DeleteTable;assembly_contig_chr_end;INT(10);false;0;-
140;1031849012.sql;1034248135.sql;assembly_contig;Deletion:DeleteTable;assembly_contig_chr_name;VARCHAR(20);false;0;-
140;1031849012.sql;1034248135.sql;assembly_contig;Deletion:DeleteTable;assembly_contig_chr_start;INT(10);false;0;-
140;1031849012.sql;1034248135.sql;assembly_contig;Deletion:DeleteTable;assembly_contig_end;INT(10);false;0;-
140;1031849012.sql;1034248135.sql;assembly_contig;Deletion:DeleteTable;assembly_contig_id;INTUNSIGNED;true;0;-
140;1031849012.sql;1034248135.sql;assembly_contig;Deletion:DeleteTable;assembly_contig_name;VARCHAR(20);false;0;-
140;1031849012.sql;1034248135.sql;assembly_contig;Deletion:DeleteTable;assembly_contig_orientation;TINYINT(2);false;0;-
140;1031849012.sql;1034248135.sql;assembly_contig;Deletion:DeleteTable;assembly_contig_start;INT(10);false;0;-
140;1031849012.sql;1034248135.sql;assembly_contig;Deletion:DeleteTable;assembly_contig_type;VARCHAR(20);false;0;-
141;1034248135.sql;1034685946.sql;-;-;-;-;-;-;-
142;1034685946.sql;1035554394.sql;chromosome;Update:TypeChange;chromosome_id;INTUNSIGNED;true;0;-
143;1035554394.sql;1036168411.sql;assembly;Update:TypeChange;chromosome_id;INTUNSIGNED;false;0;-
144;1036168411.sql;1036168681.sql;karyotype;Update:TypeChange;chromosome_id;INTUNSIGNED;true;0;-
144;1036168411.sql;1036168681.sql;map_density;Update:TypeChange;chromosome_id;INTUNSIGNED;true;0;-
145;1036168681.sql;1036663999.sql;dna_align_feature;Update:TypeChange;cigar_line;TEXT;false;0;-
145;1036168681.sql;1036663999.sql;protein_align_feature;Update:TypeChange;cigar_line;TEXT;false;0;-
146;1036663999.sql;1036681688.sql;-;-;-;-;-;-;-
147;1036681688.sql;1037195271.sql;external_db;Insertion:UpdateTable;priority;SMALLINTUNSIGNED;false;0;-
147;1036681688.sql;1037195271.sql;mapset;Insertion:UpdateTable;max_length;INTUNSIGNED;false;0;-
148;1037195271.sql;1038242520.sql;external_db;Update:TypeChange;db_name;ENUM('GENE_NAME','CELERA_PEP','CELERA_TRANS','CELERA_GENE','HUMANGENSCANS','PROTEIN_ID','SCOP','HUGO','GO','SPTREMBL','EMBL','MARKERSYMBOL','SWISSPROT','PDB','MIM','REFSEQ','LOCUSLINK','INTERPRO','SUPERFAMILY','ANOSUB');false;0;-
149;1038242520.sql;1039618190.sql;gene;Insertion:UpdateTable;relevant_xref_id;INTUNSIGNED;false;0;-
149;1038242520.sql;1039618190.sql;transcript;Insertion:UpdateTable;relevant_xref_id;INTUNSIGNED;false;0;-
150;1039618190.sql;1040223289.sql;external_db;Deletion:UpdateTable;priority;SMALLINTUNSIGNED;false;0;-
150;1039618190.sql;1040223289.sql;gene;Insertion:UpdateTable;display_xref_id;INTUNSIGNED;false;0;-
150;1039618190.sql;1040223289.sql;gene;Deletion:UpdateTable;relevant_xref_id;INTUNSIGNED;false;0;-
150;1039618190.sql;1040223289.sql;transcript;Insertion:UpdateTable;display_xref_id;INTUNSIGNED;false;0;-
150;1039618190.sql;1040223289.sql;transcript;Deletion:UpdateTable;relevant_xref_id;INTUNSIGNED;false;0;-
151;1040223289.sql;1040639998.sql;-;-;-;-;-;-;-
152;1040639998.sql;1042205702.sql;external_db;Update:TypeChange;db_name;ENUM('GENE_NAME','CELERA_PEP','CELERA_TRANS','CELERA_GENE','HUMANGENSCANS','PROTEIN_ID','SCOP','HUGO','GO','SPTREMBL','EMBL','MARKERSYMBOL','SWISSPROT','PDB','MIM','REFSEQ','LOCUSLINK','INTERPRO','SUPERFAMILY','ANOSUB','WORMBASE_GENE','WORMBASE_TRANSCRIPT','FLYBASE_GENE','FLYBASE_TRANSCRIPT','FLYBASE_SYMBOL');false;0;-
153;1042205702.sql;1042548059.sql;external_db;Update:TypeChange;db_name;ENUM('GENE_NAME','CELERA_PEP','CELERA_TRANS','CELERA_GENE','HUMANGENSCANS','PROTEIN_ID','SCOP','HUGO','GO','SPTREMBL','EMBL','MARKERSYMBOL','SWISSPROT','PDB','MIM','REFSEQ','LOCUSLINK','INTERPRO','SUPERFAMILY','ANOSUB','WORMBASE_GENE','WORMBASE_TRANSCRIPT','WORMPEP_ID','FLYBASE_GENE','FLYBASE_TRANSCRIPT','FLYBASE_SYMBOL');false;0;-
154;1042548059.sql;1042629663.sql;external_db;Update:TypeChange;db_name;ENUM('GENE_NAME','CELERA_PEP','CELERA_TRANS','CELERA_GENE','HUMANGENSCANS','PROTEIN_ID','SCOP','HUGO','GO','SPTREMBL','EMBL','MARKERSYMBOL','SWISSPROT','PDB','MIM','REFSEQ','LOCUSLINK','INTERPRO','SUPERFAMILY','ANOPHELES_SYMBOL','ANOPHELES_PAPER','WORMBASE_GENE','WORMBASE_TRANSCRIPT','WORMPEP_ID','FLYBASE_GENE','FLYBASE_TRANSCRIPT','FLYBASE_SYMBOL','GKB');false;0;-
155;1042629663.sql;1042631031.sql;external_db;Update:TypeChange;db_name;ENUM('GENE_NAME','CELERA_PEP','CELERA_TRANS','CELERA_GENE','HUMANGENSCANS','PROTEIN_ID','SCOP','HUGO','GO','SPTREMBL','EMBL','MARKERSYMBOL','SWISSPROT','PDB','MIM','REFSEQ','LOCUSLINK','INTERPRO','SUPERFAMILY','ANOPHELES_SYMBOL','ANOPHELES_PAPER','WORMBASE_GENE','WORMBASE_TRANSCRIPT','WORMPEP_ID','FLYBASE_GENE','FLYBASE_TRANSCRIPT','FLYBASE_SYMBOL','GKB','BRIGGSAE_HYBRID');false;0;-
156;1042631031.sql;1043064164.sql;external_db;Insertion:UpdateTable;GKB;', 'BRIGGSAE_HYBRID','AFFY_HG_U133',AFFY_HG_U95';false;0;-
156;1042631031.sql;1043064164.sql;external_db;Update:KeyChange;db_name;ENUM('GENE_NAME','CELERA_PEP','CELERA_TRANS','CELERA_GENE','HUMANGENSCANS','PROTEIN_ID','SCOP','HUGO','GO','SPTREMBL','EMBL','MARKERSYMBOL','SWISSPROT','PDB','MIM','REFSEQ','LOCUSLINK','INTERPRO','SUPERFAMILY','ANOPHELES_SYMBOL','ANOPHELES_PAPER','WORMBASE_GENE','WORMBASE_TRANSCRIPT','WORMPEP_ID','FLYBASE_GENE','FLYBASE_TRANSCRIPT','FLYBASE_SYMBOL','DROSOPHILA_GENE_ID,'<MISSING ')'>;false;0;-
156;1042631031.sql;1043064164.sql;external_db;Update:KeyChange;external_db_id;INT;false;0;-
156;1042631031.sql;1043064164.sql;external_db;Deletion:UpdateTable;release;VARCHAR(40);false;0;-
156;1042631031.sql;1043064164.sql;external_db;Deletion:UpdateTable;status;ENUM('KNOWN','XREF','PRED');false;0;-
157;1043064164.sql;1043065932.sql;external_db;Deletion:UpdateTable;GKB;', 'BRIGGSAE_HYBRID','AFFY_HG_U133',AFFY_HG_U95';false;0;-
157;1043064164.sql;1043065932.sql;external_db;Update:KeyChange;db_name;ENUM('GENE_NAME','CELERA_PEP','CELERA_TRANS','CELERA_GENE','HUMANGENSCANS','PROTEIN_ID','SCOP','HUGO','GO','SPTREMBL','EMBL','MARKERSYMBOL','SWISSPROT','PDB','MIM','REFSEQ','LOCUSLINK','INTERPRO','SUPERFAMILY','ANOPHELES_SYMBOL','ANOPHELES_PAPER','WORMBASE_GENE','WORMBASE_TRANSCRIPT','WORMPEP_ID','FLYBASE_GENE','FLYBASE_TRANSCRIPT','FLYBASE_SYMBOL','DROSOPHILA_GENE_ID','GKB','BRIGGSAE_HYBRID','AFFY_HG_U133','AFFY_HG_U95','SANGER_PROBE');false;0;-
157;1043064164.sql;1043065932.sql;external_db;Update:KeyChange;external_db_id;INT;true;0;-
157;1043064164.sql;1043065932.sql;external_db;Insertion:UpdateTable;release;VARCHAR(40);false;0;-
157;1043064164.sql;1043065932.sql;external_db;Insertion:UpdateTable;status;ENUM('KNOWN','XREF','PRED');false;0;-
158;1043065932.sql;1043073227.sql;external_db;Update:TypeChange;db_name;ENUM('GENE_NAME','CELERA_PEP','CELERA_TRANS','CELERA_GENE','HUMANGENSCANS','PROTEIN_ID','SCOP','HUGO','GO','SPTREMBL','EMBL','MARKERSYMBOL','SWISSPROT','PDB','MIM','REFSEQ','LOCUSLINK','INTERPRO','SUPERFAMILY','ANOPHELES_SYMBOL','ANOPHELES_PAPER','WORMBASE_GENE','WORMBASE_TRANSCRIPT','WORMPEP_ID','FLYBASE_GENE','FLYBASE_TRANSCRIPT','FLYBASE_SYMBOL','DROSOPHILA_GENE_ID','GKB','BRIGGSAE_HYBRID','AFFY_HG_U133','AFFY_HG_U95','SANGER_PROBE','VEGA');false;0;-
159;1043073227.sql;1043841383.sql;map;Insertion:NewTable;map_id;INTUNSIGNED;true;0;-
159;1043073227.sql;1043841383.sql;map;Insertion:NewTable;map_name;VARCHAR(30);false;0;-
159;1043073227.sql;1043841383.sql;marker;Insertion:NewTable;display_marker_synonym_id;INTUNSIGNED;false;0;-
159;1043073227.sql;1043841383.sql;marker;Insertion:NewTable;left_primer;VARCHAR(100);false;0;-
159;1043073227.sql;1043841383.sql;marker;Insertion:NewTable;marker_id;INTUNSIGNED;true;0;-
159;1043073227.sql;1043841383.sql;marker;Insertion:NewTable;max_primer_dist;INT(10);false;0;-
159;1043073227.sql;1043841383.sql;marker;Insertion:NewTable;min_primer_dist;INT(10);false;0;-
159;1043073227.sql;1043841383.sql;marker;Insertion:NewTable;priority;INT;false;0;-
159;1043073227.sql;1043841383.sql;marker;Insertion:NewTable;right_primer;VARCHAR(100);false;0;-
159;1043073227.sql;1043841383.sql;marker_feature;Insertion:NewTable;analysis_id;INT(10);false;0;-
159;1043073227.sql;1043841383.sql;marker_feature;Insertion:NewTable;contig_end;INT(10);false;0;-
159;1043073227.sql;1043841383.sql;marker_feature;Insertion:NewTable;contig_id;INT(10);false;0;-
